slot_uid,slot,block_number,header_start_ms_into_slot,payload_start_ms_into_slot,block_hash,is_proxy_win,is_winning_bid_highest,el_reward_increase_eth,el_reward_increase_wei,onchain_bid_value,onchain_bid_delivered_relay,second_highest_bid_value,second_higher_bid_delivered_relay,is_payload_received,el_reward_increase_percentage,el_reward_increase_percent_precise,equal_to_proxy_bidders,is_equal_to_proxy_bid,fee_per_block
fdec7dbc-40eb-46fa-9f24-05e93da89c07,11777495,22558011,332,1745,0xd0765f7e543ad3c78de50a116c680f6126286865ddc5d409fb59ef07774b0664,false,true,0.000000000000000000,0x0,0.009143944281126359,aestus.live,0.000000000000000000,,true,0,0.000000000000000000,"\""https://aestus.live/eth/v1/builder/header/11777495/0x0b02d7d900e5afb3de5a36ef0a6d37b675be30329fb5518db0ad8dc63d67988b/0x8354bc4a293f7a67955ad6c0c67b653e7401c9b492c31daab406e0d64dfc3ffed8e5373956d156354d4f9b3a363f5379\, \""https://relay.ultrasound.money/eth/v1/builder/header/11777495/0x0b02d7d900e5afb3de5a36ef0a6d37b675be30329fb5518db0ad8dc63d67988b/0x8354bc4a293f7a67955ad6c0c67b653e7401c9b492c31daab406e0d64dfc3ffed8e5373956d156354d4f9b3a363f5379\",true,0.000000000000000000
229baf5c-bbba-46a2-9ebb-81f3260fc6b4,11803627,,131,5490,0x690829e49aad1bc9991ede57cae356d0b4033b4ee366bf906db5313b016d096d,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,true,0,0.000000000000000000,,false,0.000000000000000000
ee02f729-5085-428c-b832-b0d29e54e80a,11810404,,200,5380,0xcf0b27059529dd81be4e00ce81d048141ed1792c90f7f957a6c69ce62660e2e4,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,true,0,0.000000000000000000,,false,0.000000000000000000
c5565e95-ab14-4532-8c91-34b0b57a9981,11823235,22603397,299,1614,0xc1de245f5d9f22dcad0baad351faad09fb3737804590379ab50c993c3119aea9,true,true,0.001275221591583428,0x487cea9f9eac4,0.090617256981766953,relay-proxy.blxrbdn.com,0.089342035390183525,global.titanrelay.xyz,true,1,1.407261303263698027,,false,0.000000000000000000
8b5c77cf-da25-4499-a061-111f07be7332,11811004,22591243,128,1434,0x54b137aa925a23b477ffab297596b829f76473d906fdb69bffaf930f0da40a7e,true,true,0.006031607104077963,0x156db6f6dd008b,0.057397381359802983,relay-proxy.blxrbdn.com,0.051365774255725020,relay.ultrasound.money,true,11,10.508505721311649950,,false,0.000000000000000000
7f8e6fd1-fb13-4e57-a8e8-421867efebd5,11817660,22597855,136,1453,0x7ba0593dc246f7f85764f94426f4536283cf4117775139f0705e025d68295529,true,true,0.000217346505063142,0xc5aced3a3ae6,0.014767682031045394,relay-proxy.blxrbdn.com,0.014550335525982252,aestus.live,true,1,1.471771294954924869,,false,0.000000000000000000
36e3adb3-7436-4970-a761-f5d7554010b8,11824096,22604250,200,1675,0xd1c2f07ef5ddfd793f375eb396ecd2d873b9d6aad57e93ba32e6fd47a486c022,true,true,0.003369703675924734,0xbf8ba469a10fe,0.035625932017948413,relay-proxy.blxrbdn.com,0.032256228342023678,bloxroute.regulated.blxrbdn.com,true,9,9.458569881700418236,,false,0.000000000000000000
dfd1afcc-7e56-43b7-a070-8ce4db89c2a4,11674573,22456178,141,5517,0xa72e191b2e8171f1619a03311c2a03a6b0b8c02b6a7e6aca43685eeba05af39b,true,true,0.000543514917098558,0x1ee52ed90543e,0.179892576359780232,relay-proxy.blxrbdn.com,0.179349061442681673,global.titanrelay.xyz,true,0,0.302133044118254035,,false,0.000000000000000000
9d33e4aa-7987-46df-9ff6-3e8353ea8a13,11825482,22605626,282,1570,0x67a0d3031661a6dbdc62a832d4dd1eba519c1352d9b4faaf12754e400fe663a7,true,true,0.000132664701012735,0x78a86860caff,0.010593862938832046,relay-proxy.blxrbdn.com,0.010461198237819311,aestus.live,true,1,1.252278812542019670,,false,0.000000000000000000
943db81a-643a-4994-b98e-916cb5d87b25,11749333,22530072,149,5473,0xcd6e9bfe453972af4128ddeacbad3efec8dc2bf7f43b4f4e54e4b5f024626413,false,true,0.000000000000000000,0x0,0.020359980879225931,relay.ultrasound.money,0.000000000000000000,,true,0,0.000000000000000000,"\""https://relay.ultrasound.money/eth/v1/builder/header/11749333/0x60c7f6811b73c4b2231283370469bcda33cf5e2cab3e4d47867e880ddc5e85b4/0x856ea441a845fe41c993f1c9a072edc3c8ee8b36d6ef1b094ea643a1380899f1c9bb456d3976dab0d6d0494a9096ed12\",true,0.000000000000000000
24d70567-8ea3-4ecd-8f5e-f3dda88e8135,11690877,22472261,477,1787,0x4452aaf48026a0733194aa5aa410b16581f500eb35c5760e7ee41d19307c758b,true,true,0.000237577387960850,0xd8134bd0ea12,0.024236379688295864,relay-proxy.blxrbdn.com,0.023998802300335013,relay.ultrasound.money,true,1,0.980251139057621401,,false,0.000000000000000000
d26e7642-c18f-42c0-8158-5f2aedb8ca97,11721955,,166,5411,0x9fdefa078a79fdb3b2547338cedc7da7a5f34a04a142cf268cb09a8fe3d693ed,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,true,0,0.000000000000000000,,false,0.000000000000000000
4219063f-3b87-4cc5-a26c-40a0a73362c8,11734638,,132,5320,0xe5155635a4a44bea9dc3d0d7c0c9bc7877a3a7f12358048210e8eecb734395e8,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,true,0,0.000000000000000000,,false,0.000000000000000000
d56d3144-c432-4215-afc1-dcd96fdcfd00,11729210,,141,5365,0x52db8aa6bc1c3ff31528ee6bd3987c6b88c9771795e1ff22593829995ff95c2f,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,true,0,0.000000000000000000,,false,0.000000000000000000
